,image,papyri,original,position,fragment,patch
11571,166081_166081_0_3.png,166081,0_16608_3520_P35_46.png,1,166081_0,3
11572,166081_166081_0_4.png,166081,0_16608_3520_P35_46.png,1,166081_0,4
11573,166081_166081_0_5.png,166081,0_16608_3520_P35_46.png,1,166081_0,5
11574,166081_166081_0_6.png,166081,0_16608_3520_P35_46.png,1,166081_0,6
11575,166081_166081_0_7.png,166081,0_16608_3520_P35_46.png,1,166081_0,7
11576,166081_166081_0_8.png,166081,0_16608_3520_P35_46.png,1,166081_0,8
11577,166081_166081_0_9.png,166081,0_16608_3520_P35_46.png,1,166081_0,9
11578,166081_166081_0_10.png,166081,0_16608_3520_P35_46.png,1,166081_0,10
11579,166081_166081_0_11.png,166081,0_16608_3520_P35_46.png,1,166081_0,11
11580,166081_166081_0_12.png,166081,0_16608_3520_P35_46.png,1,166081_0,12
11581,166081_166081_0_13.png,166081,0_16608_3520_P35_46.png,1,166081_0,13
11582,166081_166081_0_14.png,166081,0_16608_3520_P35_46.png,1,166081_0,14
11583,166081_166081_0_15.png,166081,0_16608_3520_P35_46.png,1,166081_0,15
11584,166081_166081_0_16.png,166081,0_16608_3520_P35_46.png,1,166081_0,16
11585,166081_166081_0_17.png,166081,0_16608_3520_P35_46.png,1,166081_0,17
11586,166081_166081_0_18.png,166081,0_16608_3520_P35_46.png,1,166081_0,18
11587,166081_166081_0_19.png,166081,0_16608_3520_P35_46.png,1,166081_0,19
11588,130711_130711_3_0.png,130711,3_13071_4456BV.png,1,130711_3,0
11589,130711_130711_3_1.png,130711,3_13071_4456BV.png,1,130711_3,1
11590,130711_130711_3_2.png,130711,3_13071_4456BV.png,1,130711_3,2
11591,176121_176121_1_0.png,176121,1_17612_6777FV.png,1,176121_1,0
11592,176121_176121_1_1.png,176121,1_17612_6777FV.png,1,176121_1,1
11593,176121_176121_1_2.png,176121,1_17612_6777FV.png,1,176121_1,2
11594,176121_176121_1_3.png,176121,1_17612_6777FV.png,1,176121_1,3
11595,176121_176121_1_4.png,176121,1_17612_6777FV.png,1,176121_1,4
11596,176121_176121_1_5.png,176121,1_17612_6777FV.png,1,176121_1,5
11597,176121_176121_1_6.png,176121,1_17612_6777FV.png,1,176121_1,6
11598,176121_176121_1_7.png,176121,1_17612_6777FV.png,1,176121_1,7
11599,176121_176121_1_8.png,176121,1_17612_6777FV.png,1,176121_1,8
11600,176121_176121_1_9.png,176121,1_17612_6777FV.png,1,176121_1,9
11601,176121_176121_1_10.png,176121,1_17612_6777FV.png,1,176121_1,10
11602,176121_176121_1_11.png,176121,1_17612_6777FV.png,1,176121_1,11
11603,176121_176121_1_12.png,176121,1_17612_6777FV.png,1,176121_1,12
11604,176121_176121_1_13.png,176121,1_17612_6777FV.png,1,176121_1,13
11605,176121_176121_1_14.png,176121,1_17612_6777FV.png,1,176121_1,14
11606,176121_176121_1_15.png,176121,1_17612_6777FV.png,1,176121_1,15
11607,176121_176121_1_16.png,176121,1_17612_6777FV.png,1,176121_1,16
11608,176121_176121_1_17.png,176121,1_17612_6777FV.png,1,176121_1,17
11609,176121_176121_1_18.png,176121,1_17612_6777FV.png,1,176121_1,18
11610,176121_176121_1_19.png,176121,1_17612_6777FV.png,1,176121_1,19
11611,139601_139601_2_0.png,139601,2_13960_4873DV.png,1,139601_2,0
11612,139601_139601_2_1.png,139601,2_13960_4873DV.png,1,139601_2,1
11613,93790_93790_1_0.png,93790,1_9379_2617R.png,0,93790_1,0
11614,93790_93790_1_1.png,93790,1_9379_2617R.png,0,93790_1,1
11615,140691_140691_10_0.png,140691,10_14069_4948V.png,1,140691_10,0
11616,140691_140691_10_1.png,140691,10_14069_4948V.png,1,140691_10,1
11617,140691_140691_10_2.png,140691,10_14069_4948V.png,1,140691_10,2
11618,140691_140691_10_3.png,140691,10_14069_4948V.png,1,140691_10,3
11619,140691_140691_10_4.png,140691,10_14069_4948V.png,1,140691_10,4
11620,140691_140691_10_5.png,140691,10_14069_4948V.png,1,140691_10,5
11621,166511_166511_0_0.png,166511,0_16651_3520_P29_52.png,1,166511_0,0
11622,166511_166511_0_1.png,166511,0_16651_3520_P29_52.png,1,166511_0,1
11623,166511_166511_0_2.png,166511,0_16651_3520_P29_52.png,1,166511_0,2
11624,166511_166511_0_3.png,166511,0_16651_3520_P29_52.png,1,166511_0,3
11625,166511_166511_0_4.png,166511,0_16651_3520_P29_52.png,1,166511_0,4
11626,166511_166511_0_5.png,166511,0_16651_3520_P29_52.png,1,166511_0,5
11627,166511_166511_0_6.png,166511,0_16651_3520_P29_52.png,1,166511_0,6
11628,166511_166511_0_7.png,166511,0_16651_3520_P29_52.png,1,166511_0,7
11629,166511_166511_0_8.png,166511,0_16651_3520_P29_52.png,1,166511_0,8
11630,166511_166511_0_9.png,166511,0_16651_3520_P29_52.png,1,166511_0,9
11631,166511_166511_0_10.png,166511,0_16651_3520_P29_52.png,1,166511_0,10
11632,166511_166511_0_11.png,166511,0_16651_3520_P29_52.png,1,166511_0,11
11633,166511_166511_0_12.png,166511,0_16651_3520_P29_52.png,1,166511_0,12
11634,166511_166511_0_13.png,166511,0_16651_3520_P29_52.png,1,166511_0,13
11635,166511_166511_0_14.png,166511,0_16651_3520_P29_52.png,1,166511_0,14
11636,166511_166511_0_15.png,166511,0_16651_3520_P29_52.png,1,166511_0,15
11637,166511_166511_0_16.png,166511,0_16651_3520_P29_52.png,1,166511_0,16
11638,166511_166511_0_17.png,166511,0_16651_3520_P29_52.png,1,166511_0,17
11639,166511_166511_0_18.png,166511,0_16651_3520_P29_52.png,1,166511_0,18
11640,166511_166511_0_19.png,166511,0_16651_3520_P29_52.png,1,166511_0,19
11641,138960_138960_5_0.png,138960,5_13896_4801AR.png,0,138960_5,0
11642,138960_138960_5_1.png,138960,5_13896_4801AR.png,0,138960_5,1
11643,138960_138960_5_2.png,138960,5_13896_4801AR.png,0,138960_5,2
11644,138960_138960_5_3.png,138960,5_13896_4801AR.png,0,138960_5,3
11645,138960_138960_5_4.png,138960,5_13896_4801AR.png,0,138960_5,4
11646,138960_138960_5_5.png,138960,5_13896_4801AR.png,0,138960_5,5
11647,138960_138960_5_6.png,138960,5_13896_4801AR.png,0,138960_5,6
11648,138960_138960_5_7.png,138960,5_13896_4801AR.png,0,138960_5,7
11649,138960_138960_5_8.png,138960,5_13896_4801AR.png,0,138960_5,8
11650,138960_138960_5_9.png,138960,5_13896_4801AR.png,0,138960_5,9
11651,138960_138960_5_10.png,138960,5_13896_4801AR.png,0,138960_5,10
11652,138960_138960_5_11.png,138960,5_13896_4801AR.png,0,138960_5,11
11653,138960_138960_5_12.png,138960,5_13896_4801AR.png,0,138960_5,12
11654,138960_138960_5_13.png,138960,5_13896_4801AR.png,0,138960_5,13
11655,138960_138960_5_14.png,138960,5_13896_4801AR.png,0,138960_5,14
11656,138960_138960_5_15.png,138960,5_13896_4801AR.png,0,138960_5,15
11657,138960_138960_5_16.png,138960,5_13896_4801AR.png,0,138960_5,16
11658,138960_138960_5_17.png,138960,5_13896_4801AR.png,0,138960_5,17
11659,178270_178270_1_0.png,178270,1_17827_6844BR.png,0,178270_1,0
11660,178270_178270_1_1.png,178270,1_17827_6844BR.png,0,178270_1,1
11661,178270_178270_1_2.png,178270,1_17827_6844BR.png,0,178270_1,2
11662,178270_178270_1_3.png,178270,1_17827_6844BR.png,0,178270_1,3
11663,178270_178270_1_4.png,178270,1_17827_6844BR.png,0,178270_1,4
11664,178270_178270_1_5.png,178270,1_17827_6844BR.png,0,178270_1,5
11665,178270_178270_1_6.png,178270,1_17827_6844BR.png,0,178270_1,6
11666,178270_178270_1_7.png,178270,1_17827_6844BR.png,0,178270_1,7
11667,178270_178270_1_8.png,178270,1_17827_6844BR.png,0,178270_1,8
11668,178270_178270_1_9.png,178270,1_17827_6844BR.png,0,178270_1,9
11669,178270_178270_1_10.png,178270,1_17827_6844BR.png,0,178270_1,10
11670,178270_178270_1_11.png,178270,1_17827_6844BR.png,0,178270_1,11
11671,178270_178270_1_12.png,178270,1_17827_6844BR.png,0,178270_1,12
11672,178270_178270_1_13.png,178270,1_17827_6844BR.png,0,178270_1,13
11673,178270_178270_1_14.png,178270,1_17827_6844BR.png,0,178270_1,14
11674,178270_178270_1_15.png,178270,1_17827_6844BR.png,0,178270_1,15
11675,178270_178270_1_16.png,178270,1_17827_6844BR.png,0,178270_1,16
11676,178270_178270_1_17.png,178270,1_17827_6844BR.png,0,178270_1,17
11677,178270_178270_1_18.png,178270,1_17827_6844BR.png,0,178270_1,18
11678,178270_178270_1_19.png,178270,1_17827_6844BR.png,0,178270_1,19
11679,23560_23560_0_0.png,23560,0_2356_4965R.png,0,23560_0,0
11680,23560_23560_0_1.png,23560,0_2356_4965R.png,0,23560_0,1
11681,23560_23560_0_2.png,23560,0_2356_4965R.png,0,23560_0,2
11682,23560_23560_0_3.png,23560,0_2356_4965R.png,0,23560_0,3
11683,23560_23560_0_4.png,23560,0_2356_4965R.png,0,23560_0,4
11684,23560_23560_0_5.png,23560,0_2356_4965R.png,0,23560_0,5
11685,23560_23560_0_6.png,23560,0_2356_4965R.png,0,23560_0,6
11686,23560_23560_0_7.png,23560,0_2356_4965R.png,0,23560_0,7
11687,23560_23560_0_8.png,23560,0_2356_4965R.png,0,23560_0,8
11688,23560_23560_0_9.png,23560,0_2356_4965R.png,0,23560_0,9
11689,23560_23560_0_10.png,23560,0_2356_4965R.png,0,23560_0,10
11690,23560_23560_0_11.png,23560,0_2356_4965R.png,0,23560_0,11
11691,23560_23560_0_12.png,23560,0_2356_4965R.png,0,23560_0,12
11692,23560_23560_0_13.png,23560,0_2356_4965R.png,0,23560_0,13
11693,23560_23560_0_14.png,23560,0_2356_4965R.png,0,23560_0,14
11694,23560_23560_0_15.png,23560,0_2356_4965R.png,0,23560_0,15
11695,23560_23560_0_16.png,23560,0_2356_4965R.png,0,23560_0,16
11696,23560_23560_0_17.png,23560,0_2356_4965R.png,0,23560_0,17
11697,23560_23560_0_18.png,23560,0_2356_4965R.png,0,23560_0,18
11698,23560_23560_0_19.png,23560,0_2356_4965R.png,0,23560_0,19
11699,175781_175781_1_0.png,175781,1_17578_6774CV.png,1,175781_1,0
11700,175781_175781_1_1.png,175781,1_17578_6774CV.png,1,175781_1,1
11701,175781_175781_1_2.png,175781,1_17578_6774CV.png,1,175781_1,2
11702,175781_175781_1_3.png,175781,1_17578_6774CV.png,1,175781_1,3
11703,175781_175781_1_4.png,175781,1_17578_6774CV.png,1,175781_1,4
11704,175781_175781_1_5.png,175781,1_17578_6774CV.png,1,175781_1,5
11705,175781_175781_1_6.png,175781,1_17578_6774CV.png,1,175781_1,6
11706,175781_175781_1_7.png,175781,1_17578_6774CV.png,1,175781_1,7
11707,175781_175781_1_8.png,175781,1_17578_6774CV.png,1,175781_1,8
11708,175781_175781_1_9.png,175781,1_17578_6774CV.png,1,175781_1,9
11709,175781_175781_1_10.png,175781,1_17578_6774CV.png,1,175781_1,10
11710,175781_175781_1_11.png,175781,1_17578_6774CV.png,1,175781_1,11
11711,175781_175781_1_12.png,175781,1_17578_6774CV.png,1,175781_1,12
11712,175781_175781_1_13.png,175781,1_17578_6774CV.png,1,175781_1,13
11713,175781_175781_1_14.png,175781,1_17578_6774CV.png,1,175781_1,14
11714,175781_175781_1_15.png,175781,1_17578_6774CV.png,1,175781_1,15
11715,175781_175781_1_16.png,175781,1_17578_6774CV.png,1,175781_1,16
11716,175781_175781_1_17.png,175781,1_17578_6774CV.png,1,175781_1,17
11717,175781_175781_1_18.png,175781,1_17578_6774CV.png,1,175781_1,18
11718,175781_175781_1_19.png,175781,1_17578_6774CV.png,1,175781_1,19
11719,156300_156300_0_0.png,156300,0_15630_6994R.png,0,156300_0,0
11720,156300_156300_0_1.png,156300,0_15630_6994R.png,0,156300_0,1
11721,156300_156300_0_2.png,156300,0_15630_6994R.png,0,156300_0,2
11722,156300_156300_0_3.png,156300,0_15630_6994R.png,0,156300_0,3
11723,156300_156300_0_4.png,156300,0_15630_6994R.png,0,156300_0,4
11724,156300_156300_0_5.png,156300,0_15630_6994R.png,0,156300_0,5
11725,156300_156300_0_6.png,156300,0_15630_6994R.png,0,156300_0,6
11726,156300_156300_0_7.png,156300,0_15630_6994R.png,0,156300_0,7
11727,156300_156300_0_8.png,156300,0_15630_6994R.png,0,156300_0,8
11728,156300_156300_0_9.png,156300,0_15630_6994R.png,0,156300_0,9
11729,156300_156300_0_10.png,156300,0_15630_6994R.png,0,156300_0,10
11730,156300_156300_0_11.png,156300,0_15630_6994R.png,0,156300_0,11
11731,156300_156300_0_12.png,156300,0_15630_6994R.png,0,156300_0,12
11732,156300_156300_0_13.png,156300,0_15630_6994R.png,0,156300_0,13
11733,156300_156300_0_14.png,156300,0_15630_6994R.png,0,156300_0,14
11734,156300_156300_0_15.png,156300,0_15630_6994R.png,0,156300_0,15
11735,156300_156300_0_16.png,156300,0_15630_6994R.png,0,156300_0,16
11736,156300_156300_0_17.png,156300,0_15630_6994R.png,0,156300_0,17
11737,156300_156300_0_18.png,156300,0_15630_6994R.png,0,156300_0,18
11738,156300_156300_0_19.png,156300,0_15630_6994R.png,0,156300_0,19
11739,168010_168010_0_0.png,168010,0_16801_5864CR.png,0,168010_0,0
11740,141371_141371_9_0.png,141371,9_14137_5188FV.png,1,141371_9,0
11741,141371_141371_9_1.png,141371,9_14137_5188FV.png,1,141371_9,1
11742,141371_141371_9_2.png,141371,9_14137_5188FV.png,1,141371_9,2
11743,140160_140160_15_0.png,140160,15_14016_4914BR.png,0,140160_15,0
11744,140160_140160_15_1.png,140160,15_14016_4914BR.png,0,140160_15,1
11745,140160_140160_15_2.png,140160,15_14016_4914BR.png,0,140160_15,2
11746,140160_140160_15_3.png,140160,15_14016_4914BR.png,0,140160_15,3
11747,140160_140160_15_4.png,140160,15_14016_4914BR.png,0,140160_15,4
11748,140160_140160_15_5.png,140160,15_14016_4914BR.png,0,140160_15,5
11749,140811_140811_9_0.png,140811,9_14081_5006BV.png,1,140811_9,0
11750,141381_141381_7_0.png,141381,7_14138_5188GV.png,1,141381_7,0
11751,141381_141381_7_1.png,141381,7_14138_5188GV.png,1,141381_7,1
11752,141381_141381_7_2.png,141381,7_14138_5188GV.png,1,141381_7,2
11753,141381_141381_7_3.png,141381,7_14138_5188GV.png,1,141381_7,3
11754,141381_141381_7_4.png,141381,7_14138_5188GV.png,1,141381_7,4
11755,139171_139171_3_0.png,139171,3_13917_4807EV.png,1,139171_3,0
11756,139171_139171_3_1.png,139171,3_13917_4807EV.png,1,139171_3,1
11757,139171_139171_3_2.png,139171,3_13917_4807EV.png,1,139171_3,2
11758,139171_139171_3_3.png,139171,3_13917_4807EV.png,1,139171_3,3
11759,139171_139171_3_4.png,139171,3_13917_4807EV.png,1,139171_3,4
11760,139171_139171_3_5.png,139171,3_13917_4807EV.png,1,139171_3,5
11761,139171_139171_3_6.png,139171,3_13917_4807EV.png,1,139171_3,6
11762,139171_139171_3_7.png,139171,3_13917_4807EV.png,1,139171_3,7
11763,139171_139171_3_8.png,139171,3_13917_4807EV.png,1,139171_3,8
11764,139171_139171_3_9.png,139171,3_13917_4807EV.png,1,139171_3,9
11765,174990_174990_1_0.png,174990,1_17499_6771BR.png,0,174990_1,0
11766,174990_174990_1_1.png,174990,1_17499_6771BR.png,0,174990_1,1
11767,174990_174990_1_2.png,174990,1_17499_6771BR.png,0,174990_1,2
11768,174990_174990_1_3.png,174990,1_17499_6771BR.png,0,174990_1,3
11769,174990_174990_1_4.png,174990,1_17499_6771BR.png,0,174990_1,4
11770,174990_174990_1_5.png,174990,1_17499_6771BR.png,0,174990_1,5
11771,174990_174990_1_6.png,174990,1_17499_6771BR.png,0,174990_1,6
11772,174990_174990_1_7.png,174990,1_17499_6771BR.png,0,174990_1,7
11773,174990_174990_1_8.png,174990,1_17499_6771BR.png,0,174990_1,8
11774,151680_151680_9_0.png,151680,9_15168_6399R.png,0,151680_9,0
11775,151680_151680_9_1.png,151680,9_15168_6399R.png,0,151680_9,1
11776,151680_151680_9_2.png,151680,9_15168_6399R.png,0,151680_9,2
11777,151680_151680_9_3.png,151680,9_15168_6399R.png,0,151680_9,3
11778,151680_151680_9_4.png,151680,9_15168_6399R.png,0,151680_9,4
11779,151680_151680_9_5.png,151680,9_15168_6399R.png,0,151680_9,5
11780,151680_151680_9_6.png,151680,9_15168_6399R.png,0,151680_9,6
11781,151680_151680_9_7.png,151680,9_15168_6399R.png,0,151680_9,7
11782,151680_151680_9_8.png,151680,9_15168_6399R.png,0,151680_9,8
11783,151680_151680_9_9.png,151680,9_15168_6399R.png,0,151680_9,9
11784,151680_151680_9_10.png,151680,9_15168_6399R.png,0,151680_9,10
11785,151680_151680_9_11.png,151680,9_15168_6399R.png,0,151680_9,11
11786,151680_151680_9_12.png,151680,9_15168_6399R.png,0,151680_9,12
11787,151680_151680_9_13.png,151680,9_15168_6399R.png,0,151680_9,13
11788,151680_151680_9_14.png,151680,9_15168_6399R.png,0,151680_9,14
11789,151680_151680_9_15.png,151680,9_15168_6399R.png,0,151680_9,15
11790,151680_151680_9_16.png,151680,9_15168_6399R.png,0,151680_9,16
11791,151680_151680_9_17.png,151680,9_15168_6399R.png,0,151680_9,17
11792,151680_151680_9_18.png,151680,9_15168_6399R.png,0,151680_9,18
11793,151680_151680_9_19.png,151680,9_15168_6399R.png,0,151680_9,19
11794,136491_136491_1_0.png,136491,1_13649_4521EV.png,1,136491_1,0
11795,136491_136491_1_1.png,136491,1_13649_4521EV.png,1,136491_1,1
11796,139791_139791_2_0.png,139791,2_13979_4877DV.png,1,139791_2,0
11797,139791_139791_2_1.png,139791,2_13979_4877DV.png,1,139791_2,1
11798,139791_139791_2_2.png,139791,2_13979_4877DV.png,1,139791_2,2
11799,139791_139791_2_3.png,139791,2_13979_4877DV.png,1,139791_2,3
11800,139791_139791_2_4.png,139791,2_13979_4877DV.png,1,139791_2,4
11801,139791_139791_2_5.png,139791,2_13979_4877DV.png,1,139791_2,5
11802,139791_139791_2_6.png,139791,2_13979_4877DV.png,1,139791_2,6
11803,139791_139791_2_7.png,139791,2_13979_4877DV.png,1,139791_2,7
11804,139311_139311_0_0.png,139311,0_13931_4816EV.png,1,139311_0,0
11805,139311_139311_0_1.png,139311,0_13931_4816EV.png,1,139311_0,1
11806,139811_139811_0_0.png,139811,0_13981_4878BV.png,1,139811_0,0
11807,139811_139811_0_1.png,139811,0_13981_4878BV.png,1,139811_0,1
11808,139811_139811_0_2.png,139811,0_13981_4878BV.png,1,139811_0,2
11809,139811_139811_0_3.png,139811,0_13981_4878BV.png,1,139811_0,3
11810,139811_139811_0_4.png,139811,0_13981_4878BV.png,1,139811_0,4
11811,139811_139811_0_5.png,139811,0_13981_4878BV.png,1,139811_0,5
11812,139811_139811_0_6.png,139811,0_13981_4878BV.png,1,139811_0,6
11813,139811_139811_0_7.png,139811,0_13981_4878BV.png,1,139811_0,7
11814,139811_139811_0_8.png,139811,0_13981_4878BV.png,1,139811_0,8
11815,139811_139811_0_9.png,139811,0_13981_4878BV.png,1,139811_0,9
11816,139811_139811_0_10.png,139811,0_13981_4878BV.png,1,139811_0,10
11817,139811_139811_0_11.png,139811,0_13981_4878BV.png,1,139811_0,11
11818,139811_139811_0_12.png,139811,0_13981_4878BV.png,1,139811_0,12
11819,139811_139811_0_13.png,139811,0_13981_4878BV.png,1,139811_0,13
11820,139811_139811_0_14.png,139811,0_13981_4878BV.png,1,139811_0,14
11821,139811_139811_0_15.png,139811,0_13981_4878BV.png,1,139811_0,15
11822,139811_139811_0_16.png,139811,0_13981_4878BV.png,1,139811_0,16
11823,139811_139811_0_17.png,139811,0_13981_4878BV.png,1,139811_0,17
11824,139811_139811_0_18.png,139811,0_13981_4878BV.png,1,139811_0,18
11825,139811_139811_0_19.png,139811,0_13981_4878BV.png,1,139811_0,19
11826,140801_140801_1_0.png,140801,1_14080_4984BV.png,1,140801_1,0
11827,140801_140801_1_1.png,140801,1_14080_4984BV.png,1,140801_1,1
11828,111310_111310_0_0.png,111310,0_11131_4122RV.png,0,111310_0,0
11829,111310_111310_0_1.png,111310,0_11131_4122RV.png,0,111310_0,1
11830,111310_111310_0_2.png,111310,0_11131_4122RV.png,0,111310_0,2
11831,111310_111310_0_3.png,111310,0_11131_4122RV.png,0,111310_0,3
11832,111310_111310_0_4.png,111310,0_11131_4122RV.png,0,111310_0,4
11833,111310_111310_0_5.png,111310,0_11131_4122RV.png,0,111310_0,5
11834,111310_111310_0_6.png,111310,0_11131_4122RV.png,0,111310_0,6
11835,111310_111310_0_7.png,111310,0_11131_4122RV.png,0,111310_0,7
11836,111310_111310_0_8.png,111310,0_11131_4122RV.png,0,111310_0,8
11837,111310_111310_0_9.png,111310,0_11131_4122RV.png,0,111310_0,9
11838,111310_111310_0_10.png,111310,0_11131_4122RV.png,0,111310_0,10
11839,111310_111310_0_11.png,111310,0_11131_4122RV.png,0,111310_0,11
11840,111310_111310_0_12.png,111310,0_11131_4122RV.png,0,111310_0,12
11841,111310_111310_0_13.png,111310,0_11131_4122RV.png,0,111310_0,13
11842,111310_111310_0_14.png,111310,0_11131_4122RV.png,0,111310_0,14
11843,111310_111310_0_15.png,111310,0_11131_4122RV.png,0,111310_0,15
11844,111310_111310_0_16.png,111310,0_11131_4122RV.png,0,111310_0,16
11845,111310_111310_0_17.png,111310,0_11131_4122RV.png,0,111310_0,17
11846,111310_111310_0_18.png,111310,0_11131_4122RV.png,0,111310_0,18
11847,111310_111310_0_19.png,111310,0_11131_4122RV.png,0,111310_0,19
11848,181390_181390_0_0.png,181390,0_18139_7042R.png,0,181390_0,0
11849,181390_181390_0_1.png,181390,0_18139_7042R.png,0,181390_0,1
11850,181390_181390_0_2.png,181390,0_18139_7042R.png,0,181390_0,2
11851,181390_181390_0_3.png,181390,0_18139_7042R.png,0,181390_0,3
11852,181390_181390_0_4.png,181390,0_18139_7042R.png,0,181390_0,4
11853,181390_181390_0_5.png,181390,0_18139_7042R.png,0,181390_0,5
11854,181390_181390_0_6.png,181390,0_18139_7042R.png,0,181390_0,6
11855,181390_181390_0_7.png,181390,0_18139_7042R.png,0,181390_0,7
11856,181390_181390_0_8.png,181390,0_18139_7042R.png,0,181390_0,8
11857,181390_181390_0_9.png,181390,0_18139_7042R.png,0,181390_0,9
11858,181390_181390_0_10.png,181390,0_18139_7042R.png,0,181390_0,10
11859,181390_181390_0_11.png,181390,0_18139_7042R.png,0,181390_0,11
11860,181390_181390_0_12.png,181390,0_18139_7042R.png,0,181390_0,12
11861,181390_181390_0_13.png,181390,0_18139_7042R.png,0,181390_0,13
11862,181390_181390_0_14.png,181390,0_18139_7042R.png,0,181390_0,14
11863,181390_181390_0_15.png,181390,0_18139_7042R.png,0,181390_0,15
11864,181390_181390_0_16.png,181390,0_18139_7042R.png,0,181390_0,16
11865,181390_181390_0_17.png,181390,0_18139_7042R.png,0,181390_0,17
11866,181390_181390_0_18.png,181390,0_18139_7042R.png,0,181390_0,18
11867,181390_181390_0_19.png,181390,0_18139_7042R.png,0,181390_0,19
11868,121950_121950_1_0.png,121950,1_12195_4279CR.png,0,121950_1,0
11869,121950_121950_1_1.png,121950,1_12195_4279CR.png,0,121950_1,1
11870,121950_121950_1_2.png,121950,1_12195_4279CR.png,0,121950_1,2
11871,121950_121950_1_3.png,121950,1_12195_4279CR.png,0,121950_1,3
11872,121950_121950_1_4.png,121950,1_12195_4279CR.png,0,121950_1,4
11873,121950_121950_1_5.png,121950,1_12195_4279CR.png,0,121950_1,5
11874,121950_121950_1_6.png,121950,1_12195_4279CR.png,0,121950_1,6
11875,121950_121950_1_7.png,121950,1_12195_4279CR.png,0,121950_1,7
11876,121950_121950_1_8.png,121950,1_12195_4279CR.png,0,121950_1,8
11877,121950_121950_1_9.png,121950,1_12195_4279CR.png,0,121950_1,9
11878,121950_121950_1_10.png,121950,1_12195_4279CR.png,0,121950_1,10
11879,121950_121950_1_11.png,121950,1_12195_4279CR.png,0,121950_1,11
11880,121950_121950_1_12.png,121950,1_12195_4279CR.png,0,121950_1,12
11881,121950_121950_1_13.png,121950,1_12195_4279CR.png,0,121950_1,13
11882,121950_121950_1_14.png,121950,1_12195_4279CR.png,0,121950_1,14
11883,121950_121950_1_15.png,121950,1_12195_4279CR.png,0,121950_1,15
11884,121950_121950_1_16.png,121950,1_12195_4279CR.png,0,121950_1,16
11885,121950_121950_1_17.png,121950,1_12195_4279CR.png,0,121950_1,17
11886,121950_121950_1_18.png,121950,1_12195_4279CR.png,0,121950_1,18
11887,121950_121950_1_19.png,121950,1_12195_4279CR.png,0,121950_1,19
11888,167081_167081_0_0.png,167081,0_16708_3520_P27_54.png,1,167081_0,0
11889,167081_167081_0_1.png,167081,0_16708_3520_P27_54.png,1,167081_0,1
11890,167081_167081_0_2.png,167081,0_16708_3520_P27_54.png,1,167081_0,2
11891,167081_167081_0_3.png,167081,0_16708_3520_P27_54.png,1,167081_0,3
11892,167081_167081_0_4.png,167081,0_16708_3520_P27_54.png,1,167081_0,4
11893,167081_167081_0_5.png,167081,0_16708_3520_P27_54.png,1,167081_0,5
11894,167081_167081_0_6.png,167081,0_16708_3520_P27_54.png,1,167081_0,6
11895,167081_167081_0_7.png,167081,0_16708_3520_P27_54.png,1,167081_0,7
11896,167081_167081_0_8.png,167081,0_16708_3520_P27_54.png,1,167081_0,8
11897,167081_167081_0_9.png,167081,0_16708_3520_P27_54.png,1,167081_0,9
11898,167081_167081_0_10.png,167081,0_16708_3520_P27_54.png,1,167081_0,10
11899,167081_167081_0_11.png,167081,0_16708_3520_P27_54.png,1,167081_0,11
11900,167081_167081_0_12.png,167081,0_16708_3520_P27_54.png,1,167081_0,12
11901,167081_167081_0_13.png,167081,0_16708_3520_P27_54.png,1,167081_0,13
11902,167081_167081_0_14.png,167081,0_16708_3520_P27_54.png,1,167081_0,14
11903,167081_167081_0_15.png,167081,0_16708_3520_P27_54.png,1,167081_0,15
11904,167081_167081_0_16.png,167081,0_16708_3520_P27_54.png,1,167081_0,16
11905,167081_167081_0_17.png,167081,0_16708_3520_P27_54.png,1,167081_0,17
11906,167081_167081_0_18.png,167081,0_16708_3520_P27_54.png,1,167081_0,18
11907,167081_167081_0_19.png,167081,0_16708_3520_P27_54.png,1,167081_0,19
11908,93701_93701_1_0.png,93701,1_9370_2609V.png,1,93701_1,0
11909,93701_93701_1_1.png,93701,1_9370_2609V.png,1,93701_1,1
11910,93701_93701_1_2.png,93701,1_9370_2609V.png,1,93701_1,2
11911,93701_93701_1_3.png,93701,1_9370_2609V.png,1,93701_1,3
11912,93701_93701_1_4.png,93701,1_9370_2609V.png,1,93701_1,4
11913,93701_93701_1_5.png,93701,1_9370_2609V.png,1,93701_1,5
11914,93701_93701_1_6.png,93701,1_9370_2609V.png,1,93701_1,6
11915,93701_93701_1_7.png,93701,1_9370_2609V.png,1,93701_1,7
11916,93701_93701_1_8.png,93701,1_9370_2609V.png,1,93701_1,8
11917,93701_93701_1_9.png,93701,1_9370_2609V.png,1,93701_1,9
11918,93701_93701_1_10.png,93701,1_9370_2609V.png,1,93701_1,10
11919,93701_93701_1_11.png,93701,1_9370_2609V.png,1,93701_1,11
11920,93701_93701_1_12.png,93701,1_9370_2609V.png,1,93701_1,12
11921,93701_93701_1_13.png,93701,1_9370_2609V.png,1,93701_1,13
11922,93701_93701_1_14.png,93701,1_9370_2609V.png,1,93701_1,14
11923,93701_93701_1_15.png,93701,1_9370_2609V.png,1,93701_1,15
11924,109360_109360_0_0.png,109360,0_10936_4106RV.png,0,109360_0,0
11925,109360_109360_0_1.png,109360,0_10936_4106RV.png,0,109360_0,1
11926,109360_109360_0_2.png,109360,0_10936_4106RV.png,0,109360_0,2
